"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Superintendência / SP","820837/2017","Requerimento de Registro de Extração","Registro de Extração","44.493.575/0001-69","Prefeitura Municipal de Florinea","FLORÍNEA - SP","BASALTO, CASCALHO","Brita, Construção civil","Sim"
"Superintendência / SP","820844/2015","Requerimento de Registro de Extração","Registro de Extração","46.634.267/0001-31","Prefeitura Municipal de Guarei","GUAREÍ - SP","CASCALHO","Construção civil","Sim"
"Superintendência / SP","820871/2003","Requerimento de Registro de Extração","Registro de Extração","46.578.522/0001-76","PREFEITURA MUNICIPAL DE ITARIRI","ITARIRI - SP","CASCALHO","Construção civil","Sim"
"Superintendência / SP","820879/2003","Requerimento de Registro de Extração","Registro de Extração","46.585.964/0001-40","Prefeitura Municipal de Juquiá","JUQUIÁ - SP","SAIBRO","Não informado","Sim"
"Superintendência / SP","820883/2009","Requerimento de Registro de Extração","Registro de Extração","44.763.928/0001-01","Prefeitura Muinicipal de Mococa","MOCOCA - SP","CASCALHO","Construção civil","Sim"
"Superintendência / SP","820929/2002","Requerimento de Registro de Extração","Registro de Extração","44.428.506/0001-71","Prefeitura Municipal de Andradina Sp","ANDRADINA - SP","CASCALHO","Construção civil","Sim"
"Superintendência / SP","820949/2003","Requerimento de Registro de Extração","Registro de Extração","45.685.872/0001-79","Prefeitura Municipal de Registro","REGISTRO - SP","CASCALHO","Construção civil","Sim"
"Superintendência / SP","821110/2002","Requerimento de Registro de Extração","Registro de Extração","46.444.063/0001-38","Prefeitura Municipal da Estância de Socorro","SOCORRO - SP","QUARTZITO","Industrial","Sim"
"Superintendência / SP","821117/2010","Requerimento de Registro de Extração","Registro de Extração","57.264.517/0001-05","Prefeitura Municipal de Canitar","CANITAR - SP","CASCALHO","Construção civil","Sim"
"Superintendência / SP","821135/2008","Requerimento de Registro de Extração","Registro de Extração","46.179.941/0001-35","Município de Assis","ASSIS - SP","SAIBRO","Construção civil","Sim"
"Superintendência / SP","821250/2010","Requerimento de Registro de Extração","Registro de Extração","64.037.815/0001-28","Prefeitura Municipal de Cajati","CAJATI - SP","AREIA","Construção civil","Sim"
"Superintendência / PR","826024/2011","Requerimento de Registro de Extração","Registro de Extração","77.003.424/0001-34","Prefeitura Municipal de Prudentópolis","PRUDENTÓPOLIS - PR","CASCALHO","Brita","Sim"
"Superintendência / PR","826035/2011","Requerimento de Registro de Extração","Registro de Extração","75.654.566/0001-36","Prefeitura Municipal de Mallet","MALLET - PR","CASCALHO","Construção civil","Sim"
"Superintendência / PR","826061/2017","Requerimento de Registro de Extração","Registro de Extração","95.585.477/0001-92","Município de Saudade do Iguaçu ","SAUDADE DO IGUAÇU - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826077/2008","Requerimento de Registro de Extração","Registro de Extração","76.911.676/0001-07","Prefeitura do Munícipio de Sengés","SENGÉS - PR","BASALTO","Revestimento","Sim"
"Superintendência / PR","826087/2015","Requerimento de Registro de Extração","Registro de Extração","75.967.760/0001-71","Prefeitura Municipal de União da Vitória","UNIÃO DA VITÓRIA - PR","BASALTO","Brita","Sim"
"Superintendência / PR","826088/2014","Requerimento de Registro de Extração","Registro de Extração","75.193.516/0001-07","Prefeitura Municipal de São João do Triunfo","SÃO JOÃO DO TRIUNFO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826122/2008","Requerimento de Registro de Extração","Registro de Extração","76.002.658/0001-02","PREFEITURA MUNICIPAL DE CAMPO DO TENENTE","CAMPO DO TENENTE - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826128/2014","Requerimento de Registro de Extração","Registro de Extração","77.001.329/0001-00","Prefeitura Municipal de Piraí do Sul","PIRAÍ DO SUL - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826143/2011","Requerimento de Registro de Extração","Registro de Extração","76.105.519/0001-04","Prefeitura Municipal de Contenda","CONTENDA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826146/2017","Requerimento de Registro de Extração","Registro de Extração","75.193.516/0001-07","Prefeitura Municipal de São João do Triunfo","SÃO JOÃO DO TRIUNFO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826200/2016","Requerimento de Registro de Extração","Registro de Extração","76.208.495/0001-00","Municipio de Formosa do Oeste","FORMOSA DO OESTE - PR","BASALTO","Pedra de talhe","Sim"
"Superintendência / PR","826218/2017","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826223/2018","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826224/2018","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826231/2014","Requerimento de Registro de Extração","Registro de Extração","76.002.666/0001-40","Prefeitura Municipal de Piên","PIÊN - PR","CASCALHO","Construção civil","Sim"
"Superintendência / PR","826254/2015","Requerimento de Registro de Extração","Registro de Extração","76.205.806/0001-88","Município de Toledo","TOLEDO - PR","BASALTO","Brita","Sim"
"Superintendência / PR","826255/2015","Requerimento de Registro de Extração","Registro de Extração","76.205.806/0001-88","Município de Toledo","TOLEDO - PR","BASALTO","Brita","Sim"
"Superintendência / PR","826256/2015","Requerimento de Registro de Extração","Registro de Extração","76.205.806/0001-88","Município de Toledo","TOLEDO - PR","BASALTO","Brita","Sim"
"Superintendência / PR","826276/2014","Requerimento de Registro de Extração","Registro de Extração","76.179.829/0001-65","Município de Palmeira","PALMEIRA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826277/2014","Requerimento de Registro de Extração","Registro de Extração","76.179.829/0001-65","Município de Palmeira","PALMEIRA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826278/2014","Requerimento de Registro de Extração","Registro de Extração","76.179.829/0001-65","Município de Palmeira","PALMEIRA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826279/2014","Requerimento de Registro de Extração","Registro de Extração","76.179.829/0001-65","Município de Palmeira","PALMEIRA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826280/2014","Requerimento de Registro de Extração","Registro de Extração","76.179.829/0001-65","Município de Palmeira","PALMEIRA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826282/2014","Requerimento de Registro de Extração","Registro de Extração","76.002.641/0001-47","Prefeitura Municipal de Rio Negro","RIO NEGRO - PR","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / PR","826286/2016","Requerimento de Registro de Extração","Registro de Extração","76.170.240/0001-04","Municipio de Telemaco Borba","TELÊMACO BORBA - PR","CASCALHO, CASCALHO, SAIBRO","Brita, Construção civil, Construção civil","Sim"
"Superintendência / PR","826302/2016","Requerimento de Registro de Extração","Registro de Extração","95.585.477/0001-92","Município de Saudade do Iguaçu ","SAUDADE DO IGUAÇU - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826306/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826307/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826308/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826309/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826310/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826311/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826327/2016","Requerimento de Registro de Extração","Registro de Extração","01.603.719/0001-80","Municipio de Foz do Jordão","FOZ DO JORDÃO - PR","BASALTO","Pedra de talhe","Sim"
"Superintendência / PR","826343/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826343/2017","Requerimento de Registro de Extração","Registro de Extração","76.161.181/0001-08","MUNICÍPIO DE PALMAS","PALMAS - PR","BASALTO","Pedra de talhe","Sim"
"Superintendência / PR","826344/2009","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826388/2013","Requerimento de Registro de Extração","Registro de Extração","76.205.673/0001-40","Realeza Prefeitura","REALEZA - PR","BASALTO","Pedra de talhe","Sim"
"Superintendência / PR","826392/2012","Requerimento de Registro de Extração","Registro de Extração","95.685.798/0001-69","Prefeitura Municipal de Ventania","VENTANIA - PR","DIABÁSIO","Revestimento","Sim"
"Superintendência / PR","826525/2013","Requerimento de Registro de Extração","Registro de Extração","76.208.859/0001-52","Município de Nova Aurora","NOVA AURORA - PR","BASALTO","Revestimento","Sim"
"Superintendência / PR","826531/2014","Requerimento de Registro de Extração","Registro de Extração","75.963.850/0001-94","Teixeira Soares Prefeitura","TEIXEIRA SOARES - PR","CASCALHO","Construção civil","Sim"
"Superintendência / PR","826542/2013","Requerimento de Registro de Extração","Registro de Extração","76.022.508/0001-52","Prefeitura Municipal de Guaraqueçaba","GUARAQUEÇABA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826543/2013","Requerimento de Registro de Extração","Registro de Extração","76.022.508/0001-52","Prefeitura Municipal de Guaraqueçaba","GUARAQUEÇABA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826611/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826613/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826614/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826615/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826617/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826618/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826619/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826620/2014","Requerimento de Registro de Extração","Registro de Extração","75.963.850/0001-94","Teixeira Soares Prefeitura","TEIXEIRA SOARES - PR","CASCALHO","Construção civil","Sim"
"Superintendência / PR","826620/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826621/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826622/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826623/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826624/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826625/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826626/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826627/2015","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826631/2010","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826633/2013","Requerimento de Registro de Extração","Registro de Extração","75.193.516/0001-07","Prefeitura Municipal de São João do Triunfo","SÃO JOÃO DO TRIUNFO - PR","CASCALHO","Construção civil","Sim"
"Superintendência / PR","826634/2013","Requerimento de Registro de Extração","Registro de Extração","75.193.516/0001-07","Prefeitura Municipal de São João do Triunfo","SÃO JOÃO DO TRIUNFO - PR","CASCALHO","Brita","Sim"
"Superintendência / PR","826641/2013","Requerimento de Registro de Extração","Registro de Extração","77.877.116/0001-38","Prefeitura Municipal de Tupãssi","TUPÃSSI - PR","BASALTO","Brita","Sim"
"Superintendência / PR","826651/2013","Requerimento de Registro de Extração","Registro de Extração","76.170.240/0001-04","Municipio de Telemaco Borba","TELÊMACO BORBA - PR","ARENITO","Construção civil","Sim"
"Superintendência / PR","826651/2014","Requerimento de Registro de Extração","Registro de Extração","76.002.641/0001-47","Prefeitura Municipal de Rio Negro","RIO NEGRO - PR","CASCALHO","Construção civil","Sim"
"Superintendência / PR","826767/2010","Requerimento de Registro de Extração","Registro de Extração","76.105.519/0001-04","Prefeitura Municipal de Contenda","CONTENDA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826768/2010","Requerimento de Registro de Extração","Registro de Extração","76.105.519/0001-04","Prefeitura Municipal de Contenda","CONTENDA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826769/2010","Requerimento de Registro de Extração","Registro de Extração","76.105.519/0001-04","Prefeitura Municipal de Contenda","CONTENDA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826770/2010","Requerimento de Registro de Extração","Registro de Extração","76.105.519/0001-04","Prefeitura Municipal de Contenda","CONTENDA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826794/2010","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826795/2010","Requerimento de Registro de Extração","Registro de Extração","76.020.452/0001-05","Prefeitura Municipal da Lapa","LAPA - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","826897/2016","Requerimento de Registro de Extração","Registro de Extração","76.995.448/0001-54","Prefeitura Municipal de Pato Branco","PATO BRANCO - PR","SAIBRO","Construção civil","Sim"
"Superintendência / PR","827031/2013","Requerimento de Registro de Extração","Registro de Extração","76.208.479/0001-18","Prefeitura Municipal de Assis Chateaubriand","ASSIS CHATEAUBRIAND - PR","BASALTO","Brita","Sim"
"Superintendência / PR","827126/2013","Requerimento de Registro de Extração","Registro de Extração","76.290.683/0001-20","Municipio de São Jerônimo da Serra","SÃO JERÔNIMO DA SERRA - PR","DIABÁSIO","Brita","Sim"
"Superintendência / MG","830048/2014","Requerimento de Registro de Extração","Registro de Extração","18.243.279/0001-08","Prefeitura Municipal de Divisa Nova","DIVISA NOVA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830050/2016","Requerimento de Registro de Extração","Registro de Extração","18.409.243/0001-43","Município de São Pedro do Suaçuí ","SÃO PEDRO DO SUAÇUÍ - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830093/2017","Requerimento de Registro de Extração","Registro de Extração","18.295.303/0001-44","Prefeitura Municipal de Mariana","MARIANA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830135/2011","Requerimento de Registro de Extração","Registro de Extração","18.401.018/0001-60","Prefeitura Municipal de São Domingos do Prata","SÃO DOMINGOS DO PRATA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Superintendência / MG","830174/2006","Requerimento de Registro de Extração","Registro de Extração","18.125.153/0001-20","PREFEITURA MUNICIPAL DE FORMOSO - M.G.","FORMOSO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830183/2009","Requerimento de Registro de Extração","Registro de Extração","18.837.278/0001-83","Prefeitura Municipal de Abre Campo","ABRE CAMPO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830270/2010","Requerimento de Registro de Extração","Registro de Extração","18.241.778/0001-58","São João Batista do Glória Prefeitura","SÃO JOÃO BATISTA DO GLÓRIA - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","830362/2017","Requerimento de Registro de Extração","Registro de Extração","17.888.082/0001-55","Prefeitura Municipal de Cristais","CRISTAIS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830418/2010","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830421/2010","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830423/2010","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830539/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","ALMENARA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830605/2008","Requerimento de Registro de Extração","Registro de Extração","17.888.082/0001-55","Prefeitura Municipal de Cristais","CRISTAIS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830619/2010","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","ILICÍNEA - MG","CASCALHO","Brita","Sim"
"Superintendência / MG","830620/2010","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","CARMO DO RIO CLARO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830622/2014","Requerimento de Registro de Extração","Registro de Extração","18.303.164/0001-53","Prefeitura Municipal de Alvorada de Minas","ALVORADA DE MINAS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830662/2008","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0024-05","DEPTO NACIONAL DE INFRA-ESTRUTURA E TRANSPORTES","RIO PARANAÍBA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830677/2006","Requerimento de Registro de Extração","Registro de Extração","07.565.863/0001-55","11º Batalão de Engenharia e Construção","ARAGUARI - MG","BASALTO","Construção civil","Sim"
"Superintendência / MG","830699/2006","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","SENADOR JOSÉ BENTO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830734/2016","Requerimento de Registro de Extração","Registro de Extração","18.428.854/0001-39","Prefeitura Municipal de Conceição das Alagoas","CONCEIÇÃO DAS ALAGOAS - MG","CASCALHO, CASCALHO","Brita, Construção civil","Sim"
"Superintendência / MG","830736/2006","Requerimento de Registro de Extração","Registro de Extração","18.296.681/0001-42","PREFEITURA MUNICIPAL DE POMPÉU","POMPÉU - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830739/2008","Requerimento de Registro de Extração","Registro de Extração","18.241.778/0001-58","São João Batista do Glória Prefeitura","SÃO JOÃO BATISTA DO GLÓRIA - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","830740/2008","Requerimento de Registro de Extração","Registro de Extração","18.241.778/0001-58","São João Batista do Glória Prefeitura","SÃO JOÃO BATISTA DO GLÓRIA - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","830841/2008","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","ARINOS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830842/2008","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","RIACHINHO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830882/2010","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","CARMO DO RIO CLARO - MG","CASCALHO","Brita","Sim"
"Superintendência / MG","830883/2010","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","ALPINÓPOLIS - MG","GNAISSE","Brita","Sim"
"Superintendência / MG","830907/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830908/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830909/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830971/2008","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0024-05","DEPTO NACIONAL DE INFRA-ESTRUTURA E TRANSPORTES","SERRA DO SALITRE - MG","CASCALHO","Brita","Sim"
"Superintendência / MG","830978/2018","Requerimento de Registro de Extração","Registro de Extração","18.291.377/0001-02","Prefeitura Municipal de Carmo do Cajuru","CARMO DO CAJURU - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830996/2016","Requerimento de Registro de Extração","Registro de Extração","18.363.978/0001-83","Prefeitura Municipal de Rio Manso","RIO MANSO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830997/2016","Requerimento de Registro de Extração","Registro de Extração","18.602.078/0001-41","Município de Lagoa Formosa","LAGOA FORMOSA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","830997/2018","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831005/2014","Requerimento de Registro de Extração","Registro de Extração","18.668.624/0001-47","Prefeitura Municipal de Muzambinho","MUZAMBINHO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831018/2009","Requerimento de Registro de Extração","Registro de Extração","18.241.745/0001-08","Passos Prefeitura","PASSOS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","831029/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","VEREDINHA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831030/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","VEREDINHA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831031/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","VEREDINHA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831047/2008","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","JOSÉ GONÇALVES DE MINAS - MG","GNAISSE","Brita","Sim"
"Superintendência / MG","831087/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831088/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831093/2008","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","GUIRICEMA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831225/2006","Requerimento de Registro de Extração","Registro de Extração","18.584.961/0001-56","Prefeitura Municipal de Ibiá","IBIÁ - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831261/2007","Requerimento de Registro de Extração","Registro de Extração","04.892.707/0001-00","Departamento Nacional de Infra Estrutura de Transportes ","MONTE ALEGRE DE MINAS - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831337/2017","Requerimento de Registro de Extração","Registro de Extração","18.140.780/0001-30","MUNICIPIO DE SANTA JULIANA","SANTA JULIANA - MG","CASCALHO, LATERITA, SAIBRO","Construção civil, Construção civil, Construção civil","Sim"
"Superintendência / MG","831427/2009","Requerimento de Registro de Extração","Registro de Extração","17.309.790/0001-94","Departamento de Edificações e Estradas de Rodagem de Minas Gerais","BORDA DA MATA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831438/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831439/2017","Requerimento de Registro de Extração","Registro de Extração","18.468.033/0001-26","Prefeitura Municipal de Patrocínio","PATROCÍNIO - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831472/2013","Requerimento de Registro de Extração","Registro de Extração","18.241.745/0001-08","Passos Prefeitura","PASSOS - MG","CASCALHO, SAIBRO","Construção civil, Construção civil","Sim"
"Superintendência / MG","831497/2017","Requerimento de Registro de Extração","Registro de Extração","25.769.548/0001-21","Departamento Municipal de Água e Esgoto","UBERLÂNDIA - MG","BASALTO","Brita","Sim"
"Superintendência / MG","831515/2015","Requerimento de Registro de Extração","Registro de Extração","18.457.226/0001-81","Município de Santa Vitória","SANTA VITÓRIA - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831518/2006","Requerimento de Registro de Extração","Registro de Extração","18.314.609/0001-09","Prefeitura Municipal de Ribeirão das Neves","RIBEIRÃO DAS NEVES - MG","CASCALHO","Construção civil","Sim"
"Superintendência / MG","831602/2009","Requerimento de Registro de Extração","Registro de Extração","18.306.670/0001-04","Prefeitura Municipal de São Roque de Minas","SÃO ROQUE DE MINAS - MG","CASCALHO","Brita","Sim"
"Superintendência / MG","831611/2014","Requerimento de Registro de Extração","Registro de Extração","18.602.060/0001-40","Município de Presidente Olegário","PRESIDENTE OLEGÁRIO - MG","CASCALHO","Construção civil","Sim"
